B01001_001E,B11001_001E,B19013_001E,B25077_001E,B25035_001E,B25041_001E,B25017_001E,NAME,GEO_ID,state,county,tract,block group
1763,534,59833,194400,1972,639,639,"Block Group 4, Census Tract 801, Davie County, North Carolina",1500000US370590801004,37,059,080100,4
2628,984,57703,89900,1991,1196,1196,"Block Group 1, Census Tract 801, Davie County, North Carolina",1500000US370590801001,37,059,080100,1
1317,483,48482,91800,1963,620,620,"Block Group 1, Census Tract 807, Davie County, North Carolina",1500000US370590807001,37,059,080700,1
1211,461,84688,287100,1993,488,488,"Block Group 2, Census Tract 804, Davie County, North Carolina",1500000US370590804002,37,059,080400,2
2666,1111,56699,192700,1986,1304,1304,"Block Group 1, Census Tract 804, Davie County, North Carolina",1500000US370590804001,37,059,080400,1
2054,890,33250,97500,1980,1042,1042,"Block Group 4, Census Tract 807, Davie County, North Carolina",1500000US370590807004,37,059,080700,4
1542,514,40000,132800,1975,580,580,"Block Group 2, Census Tract 807, Davie County, North Carolina",1500000US370590807002,37,059,080700,2
1887,790,42656,149500,1991,940,940,"Block Group 3, Census Tract 806, Davie County, North Carolina",1500000US370590806003,37,059,080600,3
1158,442,50326,172500,1977,502,502,"Block Group 2, Census Tract 806, Davie County, North Carolina",1500000US370590806002,37,059,080600,2
1493,481,42348,109000,1981,599,599,"Block Group 3, Census Tract 801, Davie County, North Carolina",1500000US370590801003,37,059,080100,3
852,345,65159,129600,1976,438,438,"Block Group 3, Census Tract 804, Davie County, North Carolina",1500000US370590804003,37,059,080400,3
971,418,48724,124700,1990,511,511,"Block Group 3, Census Tract 807, Davie County, North Carolina",1500000US370590807003,37,059,080700,3
871,311,-666666666,225700,1978,330,330,"Block Group 1, Census Tract 806, Davie County, North Carolina",1500000US370590806001,37,059,080600,1
991,522,36750,63100,1978,629,629,"Block Group 4, Census Tract 901, Duplin County, North Carolina",1500000US370610901004,37,061,090100,4
1583,525,38301,72400,1986,677,677,"Block Group 1, Census Tract 902, Duplin County, North Carolina",1500000US370610902001,37,061,090200,1
1884,537,43701,101500,1973,679,679,"Block Group 3, Census Tract 902, Duplin County, North Carolina",1500000US370610902003,37,061,090200,3
1412,582,26486,64600,1984,582,582,"Block Group 1, Census Tract 903, Duplin County, North Carolina",1500000US370610903001,37,061,090300,1
1526,615,24827,104200,1955,690,690,"Block Group 3, Census Tract 903, Duplin County, North Carolina",1500000US370610903003,37,061,090300,3
1302,416,51719,96700,1973,544,544,"Block Group 4, Census Tract 903, Duplin County, North Carolina",1500000US370610903004,37,061,090300,4
765,355,30865,95000,1971,463,463,"Block Group 2, Census Tract 904, Duplin County, North Carolina",1500000US370610904002,37,061,090400,2
1214,474,41410,88600,1985,516,516,"Block Group 3, Census Tract 904, Duplin County, North Carolina",1500000US370610904003,37,061,090400,3
2432,753,51118,108800,1983,850,850,"Block Group 1, Census Tract 905.01, Duplin County, North Carolina",1500000US370610905011,37,061,090501,1
2090,861,42404,139700,1986,1068,1068,"Block Group 2, Census Tract 905.01, Duplin County, North Carolina",1500000US370610905012,37,061,090501,2
1799,555,48785,82100,1991,686,686,"Block Group 1, Census Tract 905.02, Duplin County, North Carolina",1500000US370610905021,37,061,090502,1
1590,689,36250,125000,1985,864,864,"Block Group 2, Census Tract 905.02, Duplin County, North Carolina",1500000US370610905022,37,061,090502,2
1076,551,35914,65900,1989,632,632,"Block Group 1, Census Tract 906, Duplin County, North Carolina",1500000US370610906001,37,061,090600,1
1096,403,51875,-666666666,1988,438,438,"Block Group 2, Census Tract 906, Duplin County, North Carolina",1500000US370610906002,37,061,090600,2
2506,693,32018,65500,1983,881,881,"Block Group 2, Census Tract 901, Duplin County, North Carolina",1500000US370610901002,37,061,090100,2
1605,528,62800,123600,1990,734,734,"Block Group 3, Census Tract 906, Duplin County, North Carolina",1500000US370610906003,37,061,090600,3
1876,756,29651,100700,1982,895,895,"Block Group 1, Census Tract 907.01, Duplin County, North Carolina",1500000US370610907011,37,061,090701,1
2146,932,54659,262100,1999,1074,1074,"Block Group 2, Census Tract 907.01, Duplin County, North Carolina",1500000US370610907012,37,061,090701,2
1864,900,-666666666,75700,1983,941,941,"Block Group 1, Census Tract 907.02, Duplin County, North Carolina",1500000US370610907021,37,061,090702,1
2454,1023,31319,97000,1970,1122,1122,"Block Group 2, Census Tract 907.02, Duplin County, North Carolina",1500000US370610907022,37,061,090702,2
2424,963,32450,99000,1969,1200,1200,"Block Group 3, Census Tract 907.02, Duplin County, North Carolina",1500000US370610907023,37,061,090702,3
1202,386,40968,80900,1991,582,582,"Block Group 1, Census Tract 908.01, Duplin County, North Carolina",1500000US370610908011,37,061,090801,1
1845,540,41957,47600,1983,702,702,"Block Group 2, Census Tract 908.01, Duplin County, North Carolina",1500000US370610908012,37,061,090801,2
1405,501,42135,112000,1979,642,642,"Block Group 1, Census Tract 908.02, Duplin County, North Carolina",1500000US370610908021,37,061,090802,1
1925,671,28914,80000,1974,771,771,"Block Group 2, Census Tract 908.02, Duplin County, North Carolina",1500000US370610908022,37,061,090802,2
2072,726,53269,84600,1990,876,876,"Block Group 3, Census Tract 908.02, Duplin County, North Carolina",1500000US370610908023,37,061,090802,3
1952,675,36161,-666666666,1983,715,715,"Block Group 3, Census Tract 901, Duplin County, North Carolina",1500000US370610901003,37,061,090100,3
1039,408,63125,76400,1983,458,458,"Block Group 2, Census Tract 902, Duplin County, North Carolina",1500000US370610902002,37,061,090200,2
1490,546,41176,65600,1974,638,638,"Block Group 2, Census Tract 903, Duplin County, North Carolina",1500000US370610903002,37,061,090300,2
2124,738,52765,100000,1996,889,889,"Block Group 1, Census Tract 904, Duplin County, North Carolina",1500000US370610904001,37,061,090400,1
1382,596,38917,89800,1992,647,647,"Block Group 4, Census Tract 904, Duplin County, North Carolina",1500000US370610904004,37,061,090400,4
1521,479,59338,90500,1979,737,737,"Block Group 3, Census Tract 905.01, Duplin County, North Carolina",1500000US370610905013,37,061,090501,3
1101,502,45588,94000,1969,585,585,"Block Group 3, Census Tract 905.02, Duplin County, North Carolina",1500000US370610905023,37,061,090502,3
4369,1380,31203,59700,1988,1469,1469,"Block Group 1, Census Tract 901, Duplin County, North Carolina",1500000US370610901001,37,061,090100,1
3730,1777,56793,175700,1997,1926,1926,"Block Group 2, Census Tract 20.18, Durham County, North Carolina",1500000US370630020182,37,063,002018,2
1234,568,75288,166000,1971,568,568,"Block Group 3, Census Tract 16.01, Durham County, North Carolina",1500000US370630016013,37,063,001601,3
3603,1256,79500,180700,1991,1347,1347,"Block Group 2, Census Tract 16.01, Durham County, North Carolina",1500000US370630016012,37,063,001601,2
1033,403,25189,107100,1961,450,450,"Block Group 1, Census Tract 9, Durham County, North Carolina",1500000US370630009001,37,063,000900,1
2242,1257,48250,293300,1955,1436,1436,"Block Group 1, Census Tract 4.02, Durham County, North Carolina",1500000US370630004021,37,063,000402,1
2461,899,44250,336000,1958,899,899,"Block Group 2, Census Tract 6, Durham County, North Carolina",1500000US370630006002,37,063,000600,2
2582,1151,42831,257200,1958,1319,1319,"Block Group 1, Census Tract 6, Durham County, North Carolina",1500000US370630006001,37,063,000600,1
435,191,51776,168100,1973,236,236,"Block Group 5, Census Tract 18.01, Durham County, North Carolina",1500000US370630018015,37,063,001801,5
1705,621,78836,156000,1995,621,621,"Block Group 1, Census Tract 18.01, Durham County, North Carolina",1500000US370630018011,37,063,001801,1
2635,1090,85430,221600,2004,1148,1148,"Block Group 2, Census Tract 19, Durham County, North Carolina",1500000US370630019002,37,063,001900,2
2546,1101,84760,224200,1984,1122,1122,"Block Group 2, Census Tract 20.07, Durham County, North Carolina",1500000US370630020072,37,063,002007,2
1737,908,93654,241500,1981,996,996,"Block Group 1, Census Tract 20.07, Durham County, North Carolina",1500000US370630020071,37,063,002007,1
1186,543,38250,158600,1949,631,631,"Block Group 1, Census Tract 1.01, Durham County, North Carolina",1500000US370630001011,37,063,000101,1
2523,1131,31173,160500,1965,1300,1300,"Block Group 1, Census Tract 1.02, Durham County, North Carolina",1500000US370630001021,37,063,000102,1
2223,778,27099,136100,1986,808,808,"Block Group 2, Census Tract 18.02, Durham County, North Carolina",1500000US370630018022,37,063,001802,2
2274,813,37120,132000,1972,813,813,"Block Group 1, Census Tract 18.02, Durham County, North Carolina",1500000US370630018021,37,063,001802,1
1783,795,38250,239000,1985,858,858,"Block Group 2, Census Tract 20.15, Durham County, North Carolina",1500000US370630020152,37,063,002015,2
1007,117,16250,-666666666,1974,171,171,"Block Group 1, Census Tract 5, Durham County, North Carolina",1500000US370630005001,37,063,000500,1
1973,643,35711,123600,1977,660,660,"Block Group 4, Census Tract 5, Durham County, North Carolina",1500000US370630005004,37,063,000500,4
894,516,28837,148900,1985,572,572,"Block Group 3, Census Tract 5, Durham County, North Carolina",1500000US370630005003,37,063,000500,3
622,287,60469,360200,1951,344,344,"Block Group 2, Census Tract 5, Durham County, North Carolina",1500000US370630005002,37,063,000500,2
1325,542,21810,66300,1947,593,593,"Block Group 2, Census Tract 11, Durham County, North Carolina",1500000US370630011002,37,063,001100,2
397,200,34643,72100,1957,340,340,"Block Group 1, Census Tract 14, Durham County, North Carolina",1500000US370630014001,37,063,001400,1
2108,721,12599,70900,1958,821,821,"Block Group 2, Census Tract 14, Durham County, North Carolina",1500000US370630014002,37,063,001400,2
2878,1300,27697,-666666666,1982,1466,1466,"Block Group 1, Census Tract 15.02, Durham County, North Carolina",1500000US370630015021,37,063,001502,1
5273,1739,55729,158100,1980,1933,1933,"Block Group 1, Census Tract 17.08, Durham County, North Carolina",1500000US370630017081,37,063,001708,1
1802,684,36860,98300,1968,759,759,"Block Group 3, Census Tract 20.09, Durham County, North Carolina",1500000US370630020093,37,063,002009,3
1115,536,32419,118500,1972,609,609,"Block Group 2, Census Tract 20.09, Durham County, North Carolina",1500000US370630020092,37,063,002009,2
1273,421,31004,218900,1963,421,421,"Block Group 1, Census Tract 2, Durham County, North Carolina",1500000US370630002001,37,063,000200,1
1049,403,46174,172300,0,530,530,"Block Group 2, Census Tract 2, Durham County, North Carolina",1500000US370630002002,37,063,000200,2
894,375,72031,261800,0,386,386,"Block Group 3, Census Tract 2, Durham County, North Carolina",1500000US370630002003,37,063,000200,3
1793,795,90993,233200,1992,851,851,"Block Group 1, Census Tract 16.04, Durham County, North Carolina",1500000US370630016041,37,063,001604,1
2837,1141,121382,268800,1981,1141,1141,"Block Group 2, Census Tract 16.04, Durham County, North Carolina",1500000US370630016042,37,063,001604,2
1902,662,100893,259600,1990,724,724,"Block Group 3, Census Tract 16.04, Durham County, North Carolina",1500000US370630016043,37,063,001604,3
3119,1497,47413,236600,1986,1552,1552,"Block Group 1, Census Tract 17.06, Durham County, North Carolina",1500000US370630017061,37,063,001706,1
483,213,74313,252100,1979,213,213,"Block Group 3, Census Tract 17.07, Durham County, North Carolina",1500000US370630017073,37,063,001707,3
959,438,80909,205300,1976,471,471,"Block Group 1, Census Tract 17.07, Durham County, North Carolina",1500000US370630017071,37,063,001707,1
2870,1248,38854,-666666666,1986,1401,1401,"Block Group 1, Census Tract 20.16, Durham County, North Carolina",1500000US370630020161,37,063,002016,1
694,304,40217,103400,1970,360,360,"Block Group 1, Census Tract 10.01, Durham County, North Carolina",1500000US370630010011,37,063,001001,1
1748,496,39423,66400,1955,567,567,"Block Group 3, Census Tract 10.01, Durham County, North Carolina",1500000US370630010013,37,063,001001,3
2209,831,20590,63900,1964,917,917,"Block Group 1, Census Tract 10.02, Durham County, North Carolina",1500000US370630010021,37,063,001002,1
1730,614,27143,86000,1965,648,648,"Block Group 4, Census Tract 10.02, Durham County, North Carolina",1500000US370630010024,37,063,001002,4
916,352,30580,-666666666,1962,371,371,"Block Group 3, Census Tract 10.02, Durham County, North Carolina",1500000US370630010023,37,063,001002,3
924,394,16750,85300,1984,394,394,"Block Group 2, Census Tract 10.02, Durham County, North Carolina",1500000US370630010022,37,063,001002,2
1486,561,30240,79300,1950,736,736,"Block Group 1, Census Tract 13.01, Durham County, North Carolina",1500000US370630013011,37,063,001301,1
3175,462,20152,115800,1964,598,598,"Block Group 1, Census Tract 13.03, Durham County, North Carolina",1500000US370630013031,37,063,001303,1
1671,0,-666666666,-666666666,-666666666,4,4,"Block Group 1, Census Tract 15.03, Durham County, North Carolina",1500000US370630015031,37,063,001503,1
3043,1255,63915,192200,1993,1255,1255,"Block Group 2, Census Tract 16.03, Durham County, North Carolina",1500000US370630016032,37,063,001603,2
1240,453,61840,160500,1973,502,502,"Block Group 3, Census Tract 16.03, Durham County, North Carolina",1500000US370630016033,37,063,001603,3
810,423,87031,237500,1952,423,423,"Block Group 1, Census Tract 4.01, Durham County, North Carolina",1500000US370630004011,37,063,000401,1
1373,641,72013,173500,1968,641,641,"Block Group 1, Census Tract 17.05, Durham County, North Carolina",1500000US370630017051,37,063,001705,1
2229,1022,60750,420400,1979,1170,1170,"Block Group 2, Census Tract 17.05, Durham County, North Carolina",1500000US370630017052,37,063,001705,2
946,379,101797,371700,0,398,398,"Block Group 3, Census Tract 4.01, Durham County, North Carolina",1500000US370630004013,37,063,000401,3
1169,741,29267,350000,1973,857,857,"Block Group 1, Census Tract 7, Durham County, North Carolina",1500000US370630007001,37,063,000700,1
1261,325,-666666666,113800,1969,376,376,"Block Group 1, Census Tract 17.09, Durham County, North Carolina",1500000US370630017091,37,063,001709,1
4952,2069,32297,116700,2001,2197,2197,"Block Group 3, Census Tract 17.09, Durham County, North Carolina",1500000US370630017093,37,063,001709,3
870,362,169583,786800,1963,393,393,"Block Group 1, Census Tract 20.08, Durham County, North Carolina",1500000US370630020081,37,063,002008,1
2195,879,134402,389000,1983,906,906,"Block Group 2, Census Tract 20.08, Durham County, North Carolina",1500000US370630020082,37,063,002008,2
1181,476,82303,168600,1968,476,476,"Block Group 2, Census Tract 20.13, Durham County, North Carolina",1500000US370630020132,37,063,002013,2
1050,548,35135,138100,1964,597,597,"Block Group 1, Census Tract 3.01, Durham County, North Carolina",1500000US370630003011,37,063,000301,1
657,263,43869,410000,1950,286,286,"Block Group 2, Census Tract 3.01, Durham County, North Carolina",1500000US370630003012,37,063,000301,2
916,412,91806,277800,1948,472,472,"Block Group 1, Census Tract 3.02, Durham County, North Carolina",1500000US370630003021,37,063,000302,1
