GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,GEOID_1,NAMELSAD_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,OBJECTID_1
371190020042,Block Group 2,1409233.000000000000000,3526.000000000000000,+35.1467548,-80.7795670,3389,37119002004,Census Tract 20.04,4649385.000000000000000,31250.000000000000000,+35.1467548,-80.7795670,1210
371190021001,Block Group 1,402216.000000000000000,0.000000000000000,+35.1903317,-80.7897279,3390,37119002100,Census Tract 21,1588645.000000000000000,0.000000000000000,+35.1850848,-80.7855990,1211
371190022003,Block Group 3,785222.000000000000000,0.000000000000000,+35.1761471,-80.8064703,3391,37119002200,Census Tract 22,4342672.000000000000000,7869.000000000000000,+35.1846948,-80.8046739,1212
371190023001,Block Group 1,342197.000000000000000,0.000000000000000,+35.2011479,-80.8087765,3392,37119002300,Census Tract 23,1908246.000000000000000,18875.000000000000000,+35.1945090,-80.7994783,1213
371190023002,Block Group 2,1566049.000000000000000,18875.000000000000000,+35.1937246,-80.8019624,3393,37119002300,Census Tract 23,1908246.000000000000000,18875.000000000000000,+35.1945090,-80.7994783,1213
371190024001,Block Group 1,486939.000000000000000,0.000000000000000,+35.2097948,-80.8144204,3394,37119002400,Census Tract 24,1426970.000000000000000,0.000000000000000,+35.2072125,-80.8168867,1214
371190024002,Block Group 2,414389.000000000000000,0.000000000000000,+35.2041068,-80.8140997,3395,37119002400,Census Tract 24,1426970.000000000000000,0.000000000000000,+35.2072125,-80.8168867,1214
371190025001,Block Group 1,548805.000000000000000,0.000000000000000,+35.2151961,-80.8197341,3396,37119002500,Census Tract 25,1532628.000000000000000,0.000000000000000,+35.2172707,-80.8236353,1215
371190025002,Block Group 2,983823.000000000000000,0.000000000000000,+35.2184280,-80.8258117,3397,37119002500,Census Tract 25,1532628.000000000000000,0.000000000000000,+35.2172707,-80.8236353,1215
371190026001,Block Group 1,704620.000000000000000,0.000000000000000,+35.2100741,-80.8316138,3398,37119002600,Census Tract 26,704620.000000000000000,0.000000000000000,+35.2100741,-80.8316138,1340
371190027011,Block Group 1,412922.000000000000000,0.000000000000000,+35.1951902,-80.8310585,3399,37119002701,Census Tract 27.01,1671003.000000000000000,0.000000000000000,+35.2004703,-80.8309136,1216
371190027012,Block Group 2,802496.000000000000000,0.000000000000000,+35.2036999,-80.8284125,3400,37119002701,Census Tract 27.01,1671003.000000000000000,0.000000000000000,+35.2004703,-80.8309136,1216
371190027013,Block Group 3,455585.000000000000000,0.000000000000000,+35.1995671,-80.8351875,3401,37119002701,Census Tract 27.01,1671003.000000000000000,0.000000000000000,+35.2004703,-80.8309136,1216
371190027022,Block Group 2,1093749.000000000000000,0.000000000000000,+35.1785825,-80.8423490,3402,37119002702,Census Tract 27.02,3415640.000000000000000,0.000000000000000,+35.1822859,-80.8379858,1312
371190027023,Block Group 3,707047.000000000000000,0.000000000000000,+35.1756042,-80.8358282,3403,37119002702,Census Tract 27.02,3415640.000000000000000,0.000000000000000,+35.1822859,-80.8379858,1312
371190028001,Block Group 1,970192.000000000000000,0.000000000000000,+35.1930728,-80.8168065,3404,37119002800,Census Tract 28,2805675.000000000000000,20241.000000000000000,+35.1922203,-80.8212067,1341
371190029031,Block Group 1,1332396.000000000000000,12063.000000000000000,+35.1629643,-80.8046028,3405,37119002903,Census Tract 29.03,4251829.000000000000000,13873.000000000000000,+35.1561343,-80.8170887,1217
371190029032,Block Group 2,2217279.000000000000000,1810.000000000000000,+35.1535652,-80.8181944,3406,37119002903,Census Tract 29.03,4251829.000000000000000,13873.000000000000000,+35.1561343,-80.8170887,1217
371190029041,Block Group 1,1691257.000000000000000,28329.000000000000000,+35.1385534,-80.7945506,3407,37119002904,Census Tract 29.04,6281061.000000000000000,71486.000000000000000,+35.1427523,-80.7984346,1218
371190029042,Block Group 2,1203413.000000000000000,0.000000000000000,+35.1526906,-80.8039726,3408,37119002904,Census Tract 29.04,6281061.000000000000000,71486.000000000000000,+35.1427523,-80.7984346,1218
371190029052,Block Group 2,1536126.000000000000000,4180.000000000000000,+35.1669213,-80.8239212,3409,37119002905,Census Tract 29.05,3609676.000000000000000,4180.000000000000000,+35.1698353,-80.8220097,1219
371190029061,Block Group 1,641751.000000000000000,0.000000000000000,+35.1656685,-80.8437061,3410,37119002906,Census Tract 29.06,3973763.000000000000000,1323.000000000000000,+35.1584387,-80.8369106,1329
371190029062,Block Group 2,1266853.000000000000000,0.000000000000000,+35.1576639,-80.8415877,3411,37119002906,Census Tract 29.06,3973763.000000000000000,1323.000000000000000,+35.1584387,-80.8369106,1329
371190029063,Block Group 3,2065159.000000000000000,1323.000000000000000,+35.1604255,-80.8316285,3412,37119002906,Census Tract 29.06,3973763.000000000000000,1323.000000000000000,+35.1584387,-80.8369106,1329
371190030071,Block Group 1,1220372.000000000000000,20073.000000000000000,+35.1364606,-80.8140430,3413,37119003007,Census Tract 30.07,8979187.000000000000000,58432.000000000000000,+35.1249904,-80.8122654,1221
371190030083,Block Group 3,2236303.000000000000000,10964.000000000000000,+35.0972133,-80.8363517,3414,37119003008,Census Tract 30.08,5095770.000000000000000,12105.000000000000000,+35.0972133,-80.8363517,1222
371190030114,Block Group 4,903035.000000000000000,4756.000000000000000,+35.1212276,-80.8361592,3415,37119003011,Census Tract 30.11,5077273.000000000000000,12476.000000000000000,+35.1335095,-80.8491848,1223
371190030115,Block Group 5,1185104.000000000000000,3844.000000000000000,+35.1232257,-80.8465117,3416,37119003011,Census Tract 30.11,5077273.000000000000000,12476.000000000000000,+35.1335095,-80.8491848,1223
371190030132,Block Group 2,2776348.000000000000000,13290.000000000000000,+35.1174073,-80.7925302,3417,37119003013,Census Tract 30.13,6105423.000000000000000,131134.000000000000000,+35.1074537,-80.8060628,1225
371190030152,Block Group 2,2109646.000000000000000,5264.000000000000000,+35.1280432,-80.7639440,3418,37119003015,Census Tract 30.15,4664861.000000000000000,23864.000000000000000,+35.1280432,-80.7639440,1226
371190030162,Block Group 2,1429317.000000000000000,2352.000000000000000,+35.1161886,-80.7612670,3419,37119003016,Census Tract 30.16,3007758.000000000000000,29722.000000000000000,+35.1104474,-80.7677137,1339
371190030163,Block Group 3,552355.000000000000000,0.000000000000000,+35.1048879,-80.7743107,3420,37119003016,Census Tract 30.16,3007758.000000000000000,29722.000000000000000,+35.1104474,-80.7677137,1339
371190030172,Block Group 2,2554521.000000000000000,53416.000000000000000,+35.0966281,-80.7968206,3421,37119003017,Census Tract 30.17,3373007.000000000000000,53416.000000000000000,+35.1004489,-80.8014403,1342
371190030181,Block Group 1,1850050.000000000000000,6341.000000000000000,+35.1059888,-80.7846345,3422,37119003018,Census Tract 30.18,1850050.000000000000000,6341.000000000000000,+35.1059888,-80.7846345,1343
371190031022,Block Group 2,802308.000000000000000,0.000000000000000,+35.1567418,-80.8683248,3423,37119003102,Census Tract 31.02,3830877.000000000000000,47994.000000000000000,+35.1556977,-80.8589655,1227
371190031023,Block Group 3,614503.000000000000000,0.000000000000000,+35.1596116,-80.8738438,3424,37119003102,Census Tract 31.02,3830877.000000000000000,47994.000000000000000,+35.1556977,-80.8589655,1227
371190031031,Block Group 1,1164970.000000000000000,0.000000000000000,+35.1679582,-80.8527353,3425,37119003103,Census Tract 31.03,4000533.000000000000000,0.000000000000000,+35.1672073,-80.8618278,1344
371190031032,Block Group 2,2072078.000000000000000,0.000000000000000,+35.1689417,-80.8693938,3426,37119003103,Census Tract 31.03,4000533.000000000000000,0.000000000000000,+35.1672073,-80.8618278,1344
371190031033,Block Group 3,763485.000000000000000,0.000000000000000,+35.1613528,-80.8551688,3427,37119003103,Census Tract 31.03,4000533.000000000000000,0.000000000000000,+35.1672073,-80.8618278,1344
371190031051,Block Group 1,1514131.000000000000000,1284.000000000000000,+35.1395888,-80.8580150,3428,37119003105,Census Tract 31.05,3391363.000000000000000,20172.000000000000000,+35.1318254,-80.8604187,1228
371190031052,Block Group 2,1877232.000000000000000,18888.000000000000000,+35.1247854,-80.8577896,3429,37119003105,Census Tract 31.05,3391363.000000000000000,20172.000000000000000,+35.1318254,-80.8604187,1228
371190031062,Block Group 2,896609.000000000000000,925.000000000000000,+35.1437511,-80.8647428,3430,37119003106,Census Tract 31.06,2235996.000000000000000,925.000000000000000,+35.1456118,-80.8608595,1229
371190031081,Block Group 1,413098.000000000000000,0.000000000000000,+35.1244633,-80.8695709,3431,37119003108,Census Tract 31.08,1573362.000000000000000,8052.000000000000000,+35.1305739,-80.8678209,1345
371190031082,Block Group 2,1160264.000000000000000,8052.000000000000000,+35.1313966,-80.8703733,3432,37119003108,Census Tract 31.08,1573362.000000000000000,8052.000000000000000,+35.1305739,-80.8678209,1345
371190031091,Block Group 1,528605.000000000000000,13946.000000000000000,+35.1198680,-80.8733055,3433,37119003109,Census Tract 31.09,758303.000000000000000,37334.000000000000000,+35.1226795,-80.8776555,1230
371190031092,Block Group 2,229698.000000000000000,23388.000000000000000,+35.1227978,-80.8712178,3434,37119003109,Census Tract 31.09,758303.000000000000000,37334.000000000000000,+35.1226795,-80.8776555,1230
371190032011,Block Group 1,728746.000000000000000,0.000000000000000,+35.1888242,-80.8695612,3435,37119003201,Census Tract 32.01,1920668.000000000000000,0.000000000000000,+35.1843831,-80.8719805,1346
371190032012,Block Group 2,1191922.000000000000000,0.000000000000000,+35.1816678,-80.8734595,3436,37119003201,Census Tract 32.01,1920668.000000000000000,0.000000000000000,+35.1843831,-80.8719805,1346
371190032032,Block Group 2,467562.000000000000000,0.000000000000000,+35.1786769,-80.8606810,3437,37119003203,Census Tract 32.03,1126718.000000000000000,0.000000000000000,+35.1773334,-80.8633500,1231
371190032041,Block Group 1,604461.000000000000000,0.000000000000000,+35.1862146,-80.8607979,3438,37119003204,Census Tract 32.04,2319150.000000000000000,2373.000000000000000,+35.1833716,-80.8541608,1330
371190032042,Block Group 2,794657.000000000000000,0.000000000000000,+35.1790676,-80.8543890,3439,37119003204,Census Tract 32.04,2319150.000000000000000,2373.000000000000000,+35.1833716,-80.8541608,1330
371190032043,Block Group 3,920032.000000000000000,2373.000000000000000,+35.1823903,-80.8472982,3440,37119003204,Census Tract 32.04,2319150.000000000000000,2373.000000000000000,+35.1833716,-80.8541608,1330
371190033001,Block Group 1,925455.000000000000000,0.000000000000000,+35.1926985,-80.8567897,3441,37119003300,Census Tract 33,1992439.000000000000000,0.000000000000000,+35.1949487,-80.8611360,1232
371190034001,Block Group 1,1144224.000000000000000,26962.000000000000000,+35.1949525,-80.8472055,3442,37119003400,Census Tract 34,2931532.000000000000000,26962.000000000000000,+35.1996566,-80.8513442,1233
371190034002,Block Group 2,436325.000000000000000,0.000000000000000,+35.2004754,-80.8488083,3443,37119003400,Census Tract 34,2931532.000000000000000,26962.000000000000000,+35.1996566,-80.8513442,1233
371190034003,Block Group 3,641333.000000000000000,0.000000000000000,+35.2067069,-80.8554015,3444,37119003400,Census Tract 34,2931532.000000000000000,26962.000000000000000,+35.1996566,-80.8513442,1233
371190034004,Block Group 4,709650.000000000000000,0.000000000000000,+35.2028641,-80.8590305,3445,37119003400,Census Tract 34,2931532.000000000000000,26962.000000000000000,+35.1996566,-80.8513442,1233
371190036002,Block Group 2,1143803.000000000000000,0.000000000000000,+35.2153232,-80.8685502,3446,37119003600,Census Tract 36,2909641.000000000000000,0.000000000000000,+35.2162038,-80.8723798,1235
371190037002,Block Group 2,1930985.000000000000000,0.000000000000000,+35.2030429,-80.8760961,3447,37119003700,Census Tract 37,2549844.000000000000000,0.000000000000000,+35.2043140,-80.8739693,1347
371190038021,Block Group 1,729809.000000000000000,0.000000000000000,+35.2037515,-80.8872992,3448,37119003802,Census Tract 38.02,6703260.000000000000000,26874.000000000000000,+35.1912320,-80.8880917,1348
371190038022,Block Group 2,2563462.000000000000000,26874.000000000000000,+35.1947094,-80.8992078,3449,37119003802,Census Tract 38.02,6703260.000000000000000,26874.000000000000000,+35.1912320,-80.8880917,1348
371190038051,Block Group 1,8193758.000000000000000,90168.000000000000000,+35.1749191,-80.9129153,3450,37119003805,Census Tract 38.05,8193758.000000000000000,90168.000000000000000,+35.1749191,-80.9129153,1236
371190038061,Block Group 1,2086695.000000000000000,0.000000000000000,+35.1516966,-80.9176825,3451,37119003806,Census Tract 38.06,8446615.000000000000000,24754.000000000000000,+35.1506787,-80.9060583,1349
371190038063,Block Group 3,1114653.000000000000000,0.000000000000000,+35.1622167,-80.9045145,3452,37119003806,Census Tract 38.06,8446615.000000000000000,24754.000000000000000,+35.1506787,-80.9060583,1349
371190038071,Block Group 1,2161121.000000000000000,0.000000000000000,+35.1600803,-80.8851431,3453,37119003807,Census Tract 38.07,3929125.000000000000000,6379.000000000000000,+35.1510861,-80.8895481,1237
371190038072,Block Group 2,1768004.000000000000000,6379.000000000000000,+35.1414098,-80.8985022,3454,37119003807,Census Tract 38.07,3929125.000000000000000,6379.000000000000000,+35.1510861,-80.8895481,1237
371190038081,Block Group 1,295975.000000000000000,0.000000000000000,+35.1387017,-80.8900069,3455,37119003808,Census Tract 38.08,1732532.000000000000000,53771.000000000000000,+35.1446598,-80.8839115,1350
371190038082,Block Group 2,1436557.000000000000000,53771.000000000000000,+35.1446598,-80.8839115,3456,37119003808,Census Tract 38.08,1732532.000000000000000,53771.000000000000000,+35.1446598,-80.8839115,1350
371190039022,Block Group 2,1548971.000000000000000,9950.000000000000000,+35.2169776,-80.8992150,3457,37119003902,Census Tract 39.02,5912205.000000000000000,22975.000000000000000,+35.2099188,-80.8999300,1352
371190039023,Block Group 3,1507261.000000000000000,5321.000000000000000,+35.2184527,-80.8908948,3458,37119003902,Census Tract 39.02,5912205.000000000000000,22975.000000000000000,+35.2099188,-80.8999300,1352
371190039024,Block Group 4,1977011.000000000000000,7704.000000000000000,+35.2026516,-80.9053310,3459,37119003902,Census Tract 39.02,5912205.000000000000000,22975.000000000000000,+35.2099188,-80.8999300,1352
371190039031,Block Group 1,2746726.000000000000000,1162.000000000000000,+35.1999947,-80.9248994,3460,37119003903,Census Tract 39.03,5408345.000000000000000,1162.000000000000000,+35.2076512,-80.9206437,1353
371190039032,Block Group 2,2661619.000000000000000,0.000000000000000,+35.2162475,-80.9186903,3461,37119003903,Census Tract 39.03,5408345.000000000000000,1162.000000000000000,+35.2076512,-80.9206437,1353
371190040003,Block Group 3,1132276.000000000000000,0.000000000000000,+35.2267860,-80.9034388,3462,37119004000,Census Tract 40,10081574.000000000000000,7946.000000000000000,+35.2334149,-80.9112968,1238
371190040004,Block Group 4,6085706.000000000000000,6905.000000000000000,+35.2339728,-80.9202323,3463,37119004000,Census Tract 40,10081574.000000000000000,7946.000000000000000,+35.2334149,-80.9112968,1238
371190041001,Block Group 1,565978.000000000000000,0.000000000000000,+35.2387382,-80.8653100,3464,37119004100,Census Tract 41,3712215.000000000000000,0.000000000000000,+35.2310699,-80.8707990,1355
371190041002,Block Group 2,1140777.000000000000000,0.000000000000000,+35.2334865,-80.8661422,3465,37119004100,Census Tract 41,3712215.000000000000000,0.000000000000000,+35.2310699,-80.8707990,1355
